Year,County,Violent,Homicide,Rape,Robbery,AggAssault,Property,Burglary,VehicleTheft,Total
1994,Butte County,10,0,1,1,8,346,26,6,314
1994,Butte County,6,0,0,1,5,47,9,0,38
1994,Butte County,2,0,0,0,2,333,0,273,60
1994,Calaveras County,95,4,7,1,83,792,424,3,365
1994,Calaveras County,4,0,3,1,0,180,51,3,126
1994,Calaveras County,0,0,0,0,0,0,0,0,0
1994,Calaveras County,0,0,0,0,0,9,5,1,3
1994,Calaveras County,0,0,0,0,0,97,0,75,22
1994,Colusa County,17,0,2,1,14,263,91,9,163
1994,Colusa County,57,0,1,0,56,183,45,16,122
1994,Colusa County,16,0,0,1,15,111,44,6,61
1994,Colusa County,0,0,0,0,0,0,0,0,0
1994,Colusa County,0,0,0,0,0,22,0,20,2
1994,Contra Costa County,737,27,49,199,462,5656,1930,5,3721
1994,Contra Costa County,577,8,20,147,402,3562,1048,482,2032
1994,Contra Costa County,46,2,0,13,31,576,131,50,395
1994,Contra Costa County,8,0,0,3,5,179,52,7,120
1994,Contra Costa County,665,4,45,193,423,7787,1534,1066,5187
1994,Contra Costa County,210,1,4,154,51,1570,300,198,1072
1994,Contra Costa County,65,0,2,15,48,452,112,78,262
1994,Contra Costa County,147,0,9,61,77,932,196,177,559
1994,Contra Costa County,506,9,20,194,283,2780,787,353,1640
1994,Contra Costa County,173,0,7,66,100,1945,464,188,1293
1994,Contra Costa County,2083,52,73,733,1225,7114,1749,1192,4173
1994,Contra Costa County,682,12,11,236,423,2376,473,472,1431
1994,Contra Costa County,163,1,14,54,94,2708,593,201,1914
1994,Contra Costa County,6,0,1,1,4,121,21,11,89
1994,Contra Costa County,91,1,5,32,53,1557,461,164,932
1994,Contra Costa County,20,0,2,8,10,536,136,34,366
1994,Contra Costa County,16,0,4,3,9,252,52,18,182
1994,Contra Costa County,10,0,3,5,2,156,17,6,133
1994,Contra Costa County,64,3,0,52,9,834,0,155,679
1994,Contra Costa County,8,0,0,0,8,62,55,0,7
2000,Contra Costa County,10,0,1,1,8,237,33,18,186
1994,Contra Costa County,23,0,2,7,14,704,143,27,534
1994,Contra Costa County,51,0,4,15,32,965,185,67,713
1994,Contra Costa County,10,0,1,3,6,279,64,5,210
1994,Contra Costa County,0,0,0,0,0,17,2,3,12
1994,Contra Costa County,0,0,0,0,0,288,0,268,20
1994,Del Norte County,114,1,10,7,96,711,287,1,423
1994,Del Norte County,25,0,3,6,16,375,72,16,287
1994,Del Norte County,2,0,0,0,2,40,0,31,9
1994,El Dorado County,324,4,14,17,289,2789,1342,23,1424
1994,El Dorado County,59,1,2,3,53,533,178,32,323
1994,El Dorado County,134,2,10,38,84,1366,400,79,887
1994,El Dorado County,0,0,0,0,0,0,0,0,0
1994,El Dorado County,0,0,0,0,0,238,0,196,42
1998,Fresno County,22,0,1,3,18,161,32,17,112
1999,Fresno County,20,0,0,2,18,153,35,16,102
2000,Fresno County,23,0,0,2,21,153,27,29,97
2001,Fresno County,14,1,0,2,11,143,30,12,101
2002,Fresno County,16,0,0,2,14,154,29,30,95
2003,Fresno County,23,0,1,3,19,171,27,26,118
2004,Fresno County,24,0,0,5,19,217,23,37,157
2005,Fresno County,28,0,1,6,21,259,34,42,183
2006,Fresno County,21,0,0,2,19,256,36,46,174
2007,Fresno County,9,0,0,0,9,219,31,47,141
2008,Fresno County,8,0,0,1,7,163,30,39,94
2009,Fresno County,8,0,1,1,6,145,39,25,81
2010,Fresno County,25,0,1,4,20,130,25,34,71
2011,Fresno County,45,0,1,2,42,178,43,29,106
2012,Fresno County,48,0,0,0,48,213,44,34,135
2013,Fresno County,37,0,3,2,32,166,29,41,96
2014,Fresno County,49,0,3,4,42,158,55,24,79
2015,Fresno County,46,0,2,10,34,135,46,30,59
1985,Fresno County,2311,46,178,1233,854,26510,7900,1765,16845
1986,Fresno County,3426,53,241,1316,1816,29775,9352,2364,18059
1994,Glenn County,67,0,10,4,53,402,140,13,249
1994,Glenn County,31,0,2,2,27,403,90,23,290
1994,Glenn County,10,0,3,3,4,283,49,17,217
1994,Glenn County,0,0,0,0,0,0,0,0,0
1994,Glenn County,0,0,0,0,0,26,0,25,1
1994,Humboldt County,294,5,10,22,257,2024,991,19,1014
1994,Humboldt County,54,0,5,8,41,1127,184,72,871
1994,Humboldt County,11,0,0,0,11,51,8,3,40
1994,Humboldt County,247,2,21,54,170,4130,917,411,2802
1994,Humboldt County,5,0,0,0,5,33,6,1,26
1994,Humboldt County,43,0,4,3,36,594,127,23,444
1994,Humboldt County,2,0,0,1,1,26,4,5,17
1994,Humboldt County,17,0,0,0,17,43,36,4,3
1994,Humboldt County,0,0,0,0,0,212,12,0,200
1994,Humboldt County,0,0,0,0,0,0,0,0,0
1994,Humboldt County,2,0,0,0,2,98,39,0,59
1994,Humboldt County,0,0,0,0,0,235,0,235,0
1994,Imperial County,232,0,6,15,211,1081,459,12,610
1994,Imperial County,180,0,1,33,146,1115,394,79,642
1994,Imperial County,206,2,2,60,142,1895,430,391,1074
1994,Imperial County,17,0,0,0,17,55,18,4,33
1994,Imperial County,267,2,9,90,166,2732,1045,267,1420
1994,Imperial County,7,2,1,3,1,177,53,22,102
1994,Imperial County,47,0,1,2,44,201,87,21,93
1994,Imperial County,6,0,1,1,4,34,13,0,21
1994,Imperial County,0,0,0,0,0,0,0,0,0
1994,Imperial County,0,0,0,0,0,2,0,0,2
1994,Imperial County,0,0,0,0,0,92,0,75,17
1994,Inyo County,49,0,6,8,35,366,88,10,268
1994,Inyo County,23,0,0,0,23,279,11,11,257
1994,Inyo County,0,0,0,0,0,0,0,0,0
1994,Inyo County,0,0,0,0,0,13,0,8,5
1994,Kern County,2597,44,127,399,2027,14166,4421,1766,7979
1994,Kern County,28,2,5,6,15,324,91,25,208
1994,Kern County,1950,35,59,573,1283,13796,3199,1944,8653
1994,Kern County,177,6,13,48,110,2053,509,318,1226
1994,Kern County,176,3,8,9,156,1141,313,64,764
1994,Kern County,101,1,0,3,97,605,192,42,371
1994,Kern County,100,0,3,5,92,474,148,33,293
1994,Kern County,31,1,0,3,27,203,88,5,110
1994,Kern County,4,0,0,0,4,49,16,2,31
1994,Kern County,3,0,0,0,3,4,4,0,0
1994,Kern County,7,0,1,0,6,38,18,0,20
1994,Kern County,3,0,0,0,3,61,54,1,6
1994,Kern County,3,0,0,0,3,71,24,0,47
1994,Kern County,1,0,0,0,1,20,6,0,14
1994,Kern County,1,0,0,0,1,172,0,98,74
1994,Kings County,167,3,15,10,139,703,319,9,375
1994,Kings County,84,1,7,7,69,356,127,36,193
1994,Kings County,323,2,12,42,267,1815,286,322,1207
1994,Kings County,48,0,2,4,42,639,113,39,487
1994,Kings County,0,0,0,0,0,0,0,0,0
1994,Kings County,0,0,0,0,0,32,0,0,32
1994,Kings County,41,1,2,5,33,273,136,18,119
1994,Kings County,0,0,0,0,0,1,0,0,1
1994,Kings County,0,0,0,0,0,94,0,81,13
1994,Lake County,153,3,10,6,134,780,479,7,294
1994,Lake County,36,0,1,7,28,275,76,9,190
1994,Lake County,329,1,7,21,300,1332,595,62,675
1994,Lake County,1,0,0,0,1,102,0,87,15
1994,Lassen County,81,1,5,2,73,238,107,2,129
1994,Lassen County,54,1,4,5,44,342,55,16,271
1994,Lassen County,0,0,0,0,0,0,0,0,0
1994,Lassen County,0,0,0,0,0,0,0,0,0
1994,Lassen County,0,0,0,0,0,0,0,0,0
1994,Lassen County,3,0,0,0,3,46,0,25,21
1994,Los Angeles County,15078,209,263,4095,10511,27656,8417,8167,11072
1994,Los Angeles County,471,0,25,310,136,3208,791,643,1774
1994,Los Angeles County,177,1,5,90,81,2005,415,366,1224
1994,Los Angeles County,264,1,5,102,156,737,166,189,382
1994,Los Angeles County,32,0,1,3,28,224,26,22,176
1994,Los Angeles County,259,2,20,91,146,1826,520,368,938
1994,Los Angeles County,436,7,10,192,227,2002,1029,687,286
1994,Los Angeles County,325,4,11,178,132,752,187,270,295
1994,Los Angeles County,1104,6,25,333,740,3558,907,1093,1558
1994,Los Angeles County,453,7,12,208,226,1728,589,552,587
1994,Los Angeles County,3,0,0,2,1,224,55,35,134
1994,Los Angeles County,30,0,0,1,29,125,67,7,51
1994,Los Angeles County,13,0,0,0,13,272,260,0,12
1994,Los Angeles County,0,0,0,0,0,88,65,0,23
2001,Contra Costa County,20,0,0,7,13,253,27,30,196
1994,Los Angeles County,17,0,1,6,10,178,39,19,120
1994,Los Angeles County,274,3,7,189,75,2420,454,220,1746
1994,Los Angeles County,2,0,0,0,2,18,8,2,8
1994,Los Angeles County,455,5,21,189,240,4186,496,1021,2669
1994,Los Angeles County,135,1,5,51,78,1564,302,185,1077
1994,Los Angeles County,337,10,9,143,175,1643,248,571,824
1994,Los Angeles County,2027,81,62,881,1003,4609,1401,1537,1671
1994,Los Angeles County,244,2,18,116,108,2417,543,492,1382
1994,Los Angeles County,374,4,2,76,292,550,111,207,232
1994,Los Angeles County,300,1,6,229,64,2121,302,442,1377
1994,Los Angeles County,519,1,14,249,255,3663,825,932,1906
2015,San Luis Obispo County,321,0,0,0,321,4,0,2,2
1994,Los Angeles County,95,0,1,12,82,493,119,77,297
1994,Los Angeles County,761,2,27,353,379,3179,573,787,1819
1994,Los Angeles County,792,0,31,99,662,3326,961,518,1847
1994,Los Angeles County,277,1,9,88,179,1433,368,386,679
1994,Los Angeles County,615,9,40,401,165,3922,840,1199,1883
1994,Los Angeles County,167,0,9,36,122,670,196,131,343
1994,Los Angeles County,1400,16,23,603,758,4395,1352,1086,1957
1994,Los Angeles County,63,1,4,41,17,1040,155,213,672
1994,Los Angeles County,865,14,31,486,334,2550,655,791,1104
1994,Los Angeles County,678,5,15,333,325,6674,1133,1225,4316
1994,Los Angeles County,159,3,6,56,94,1694,436,190,1068
1994,Los Angeles County,332,0,3,130,199,774,242,187,345
1994,Los Angeles County,1728,21,37,791,879,4581,1068,1199,2314
1994,Los Angeles County,94,0,7,40,47,910,208,146,556
1994,Los Angeles County,93,1,1,21,70,541,143,68,330
1994,Los Angeles County,106,0,5,14,87,448,97,75,276
1994,Los Angeles County,15,0,0,6,9,99,45,7,47
1994,Los Angeles County,59,0,0,17,42,35,5,2,28
1994,Los Angeles County,4,0,1,0,3,37,11,1,25
1994,Los Angeles County,620,8,7,461,144,3130,477,1450,1203
1994,Los Angeles County,277,7,5,113,152,2340,232,588,1520
1994,Los Angeles County,1968,46,47,1071,804,5209,1230,2043,1936
1994,Los Angeles County,46,0,2,16,28,297,102,70,125
1994,Los Angeles County,863,5,22,289,547,3972,664,1144,2164
1994,Los Angeles County,285,6,6,72,201,1379,337,344,698
1994,Los Angeles County,578,8,12,166,392,1074,251,353,470
1994,Los Angeles County,101,0,1,42,58,1075,216,134,725
1994,Los Angeles County,589,4,16,191,378,1310,354,349,607
1994,Los Angeles County,312,2,4,48,258,556,165,108,283
1994,Los Angeles County,6324,80,167,3425,2652,27290,6486,7158,13646
1994,Los Angeles County,73102,845,1554,30817,39886,205249,43535,50923,110791
1994,Los Angeles County,1404,24,23,571,786,2705,730,1116,859
1994,Los Angeles County,154,0,9,67,78,1628,379,246,1003
1994,Los Angeles County,310,1,7,103,199,729,133,202,394
1994,Los Angeles County,241,0,11,100,130,1549,332,316,901
1994,Los Angeles County,598,3,21,202,372,2723,460,714,1549
1994,Los Angeles County,443,6,9,251,177,2398,679,625,1094
1994,Los Angeles County,1171,10,26,514,621,4028,948,1331,1749
1994,Los Angeles County,1332,10,44,243,1035,3659,989,861,1809
1994,Los Angeles County,14,0,0,1,13,155,55,12,88
1994,Los Angeles County,1076,16,17,345,698,3104,823,1017,1264
1994,Los Angeles County,1716,16,36,762,902,7488,1546,1211,4731
1994,Los Angeles County,829,14,22,229,564,2137,553,653,931
1994,Los Angeles County,1977,39,64,812,1062,6896,1832,1593,3471
1994,Los Angeles County,379,0,12,140,227,3520,822,521,2177
1994,Los Angeles County,5,0,0,0,5,27,11,0,16
1994,Los Angeles County,24,0,1,8,15,252,66,16,170
1994,Los Angeles County,565,10,9,255,291,1706,565,384,757
1994,Los Angeles County,185,0,8,32,145,1026,278,181,567
1994,Los Angeles County,278,2,8,108,160,997,235,250,512
1994,Los Angeles County,368,4,5,202,157,1362,403,224,735
1994,Los Angeles County,38,3,0,18,17,232,77,22,133
1994,Los Angeles County,328,5,7,127,189,2109,350,572,1187
1994,Los Angeles County,1051,8,46,507,490,7837,1580,1166,5091
1994,Los Angeles County,15,0,0,1,14,168,40,19,109
1994,Los Angeles County,65,0,6,42,17,854,211,137,506
1994,Los Angeles County,317,4,9,114,190,896,295,222,379
1994,Los Angeles County,901,9,16,548,328,3692,854,1511,1327
1994,Los Angeles County,121,4,4,88,25,874,232,176,466
1994,Los Angeles County,219,2,4,56,157,837,276,145,416
1994,Los Angeles County,745,3,26,432,284,7372,1547,1545,4280
1994,Los Angeles County,119,1,1,49,68,930,106,270,554
1994,Los Angeles County,160,2,2,57,99,808,323,114,371
1994,Los Angeles County,656,6,26,325,299,5201,1067,1252,2882
1994,Los Angeles County,444,7,12,184,241,3217,732,565,1920
1994,Los Angeles County,1133,17,13,318,785,3389,810,934,1645
1994,Los Angeles County,5,0,1,2,2,431,28,62,341
1994,Los Angeles County,107,3,2,17,85,666,177,100,389
1994,Los Angeles County,12,0,1,5,6,179,103,14,62
1994,Los Angeles County,7,0,0,1,6,260,40,24,196
1994,Los Angeles County,7,0,1,1,5,339,4,53,282
1994,Los Angeles County,11,0,2,1,8,341,91,30,220
1994,Los Angeles County,43,1,0,14,28,376,125,51,200
1994,Los Angeles County,1445,10,59,273,1103,4736,1482,1036,2218
1994,Los Angeles County,18,0,3,10,5,1481,661,100,720
1994,Los Angeles County,29,0,0,6,23,360,58,46,256
1994,Los Angeles County,343,0,0,0,343,415,0,392,23
1994,Madera County,252,10,30,32,180,1847,984,6,857
1994,Madera County,137,0,2,7,128,458,150,48,260
1994,Madera County,472,5,29,156,282,2435,475,674,1286
1994,Madera County,0,0,0,0,0,1,1,0,0
1994,Madera County,0,0,0,0,0,198,0,168,30
1994,Marin County,227,1,12,28,186,1357,363,9,985
1994,Marin County,1,0,0,0,1,41,4,0,37
1994,Marin County,38,0,2,5,31,177,31,9,137
1994,Marin County,24,1,0,15,8,685,150,38,497
1994,Marin County,36,0,1,7,28,368,85,16,267
1994,Marin County,240,0,17,23,200,1846,380,135,1331
1994,Marin County,2,0,0,0,2,35,13,0,22
1994,Marin County,11,0,2,4,5,296,77,16,203
1994,Marin County,235,0,19,50,166,2264,408,248,1608
1994,Marin County,8,0,1,4,3,417,49,13,355
1994,Marin County,13,0,2,0,11,136,52,4,80
1994,Marin County,0,0,0,0,0,0,0,0,0
1994,Marin County,3,0,0,0,3,43,1,0,42
1994,Marin County,0,0,0,0,0,25,2,1,22
1994,Marin County,1,0,0,0,1,111,0,95,16
1994,Mariposa County,217,0,10,4,203,613,287,5,321
1994,Mariposa County,0,0,0,0,0,28,0,21,7
1994,Mendocino County,305,2,25,10,268,1142,628,11,503
1994,Mendocino County,56,0,1,6,49,353,89,12,252
1994,Mendocino County,62,0,5,12,45,912,168,60,684
1994,Mendocino County,45,4,3,8,30,446,100,34,312
1994,Mendocino County,0,0,0,0,0,0,0,0,0
1994,Mendocino County,2,0,0,0,2,141,0,118,23
1994,Merced County,209,11,25,30,143,2000,795,0,1205
1994,Merced County,166,1,5,21,139,1293,423,161,709
1994,Merced County,121,0,0,5,116,248,63,17,168
1994,Merced County,8,0,0,3,5,168,48,13,107
1994,Merced County,47,1,2,0,44,338,119,44,175
1994,Merced County,185,0,5,15,165,1003,272,81,650
1994,Merced County,302,3,25,118,156,4088,1333,663,2092
1994,Merced County,0,0,0,0,0,1,0,0,1
1994,Merced County,3,0,0,0,3,36,10,0,26
1994,Merced County,0,0,0,0,0,7,0,1,6
1994,Merced County,1,0,0,0,1,418,0,389,29
1994,Modoc County,46,0,1,0,45,108,46,0,62
1994,Modoc County,5,0,1,0,4,86,25,6,55
1994,Modoc County,0,0,0,0,0,0,0,0,0
1994,Modoc County,0,0,0,0,0,12,0,11,1
1994,Mono County,14,0,2,1,11,133,37,3,93
1994,Mono County,47,0,1,2,44,353,91,17,245
1994,Mono County,0,0,0,0,0,35,0,27,8
1994,Monterey County,253,8,19,58,168,2687,819,14,1854
1994,Monterey County,8,0,1,5,2,208,30,11,167
1994,Monterey County,3,0,0,0,3,84,20,2,62
1994,Monterey County,33,0,1,2,30,156,65,13,78
1994,Monterey County,37,0,1,10,26,280,62,13,205
1994,Monterey County,106,1,3,10,92,408,84,17,307
1994,Monterey County,288,1,6,61,220,1798,430,95,1273
1994,Monterey County,86,1,1,9,75,568,173,25,370
1994,Monterey County,1349,24,65,414,846,6455,1209,1067,4179
1994,Monterey County,2,0,0,1,1,92,11,3,78
1994,Monterey County,409,3,6,134,266,1089,188,76,825
1994,Monterey County,39,0,2,20,17,262,68,36,158
1994,Monterey County,119,2,10,47,60,947,243,41,663
1994,Monterey County,0,0,0,0,0,20,1,7,12
1994,Monterey County,1,0,0,0,1,0,0,0,0
1994,Monterey County,8,0,1,1,6,169,28,4,137
1994,Monterey County,0,0,0,0,0,194,0,173,21
1994,Napa County,85,0,8,6,71,634,274,8,352
1994,Napa County,23,0,6,1,16,150,37,3,110
1994,Napa County,402,1,21,59,321,3001,503,199,2299
1994,Napa County,8,1,1,0,6,181,37,2,142
1994,Napa County,0,0,0,0,0,0,0,0,0
1985,Ventura County,9,0,0,0,9,62,12,2,48
1994,Napa County,46,0,3,13,30,315,138,32,145
1994,Napa County,5,0,2,1,2,65,25,2,38
1994,Napa County,0,0,0,0,0,59,0,45,14
1994,Nevada County,241,2,19,14,206,1862,576,22,1264
1994,Nevada County,58,0,6,10,42,480,92,46,342
1994,Nevada County,10,0,0,1,9,134,25,11,98
1994,Nevada County,0,0,0,0,0,0,0,0,0
1994,Nevada County,2,0,0,0,2,112,0,83,29
1994,Orange County,630,6,28,106,490,3554,954,525,2075
1994,Orange County,2644,24,90,1133,1397,15638,3279,3429,8930
1994,Orange County,124,1,7,41,75,2226,358,301,1567
1994,Orange County,444,3,16,176,249,4056,790,1005,2261
1994,Orange County,440,6,33,191,210,6327,1179,867,4281
1994,Orange County,146,2,12,69,63,1974,368,307,1299
1994,Orange County,49,1,0,16,32,538,118,149,271
1994,Orange County,172,1,12,81,78,2725,363,421,1941
1994,Orange County,543,6,38,218,281,6737,1202,1191,4344
1994,Orange County,1022,7,41,397,577,7193,1489,1534,4170
1994,Orange County,651,5,39,169,438,7545,1788,1123,4634
1994,Orange County,171,0,9,20,142,1171,372,87,712
1994,Orange County,408,0,11,75,322,2177,493,377,1307
1994,Orange County,37,0,3,13,21,517,141,112,264
1994,Orange County,226,3,18,46,159,3261,869,278,2114
1994,Orange County,619,8,32,253,326,5104,1163,1066,2875
1994,Orange County,181,3,5,61,112,1366,374,244,748
1994,Orange County,217,3,12,47,155,1229,298,177,754
1994,Orange County,146,0,6,27,113,890,231,126,533
1994,Orange County,3079,74,80,1771,1154,14570,2452,3726,8392
1994,Orange County,66,1,2,27,36,799,193,104,502
1994,Orange County,298,5,9,90,194,1939,612,388,939
1994,Orange County,210,1,16,84,109,3227,726,440,2061
1994,Orange County,16,0,1,4,11,117,28,8,81
1994,Orange County,403,5,18,185,195,4374,913,831,2630
1994,Orange County,81,2,4,21,54,1266,217,131,918
1994,Orange County,165,1,15,51,98,4537,926,417,3194
1994,Orange County,5,0,0,3,2,521,30,41,450
1994,Orange County,0,0,0,0,0,0,0,0,0
1994,Orange County,0,0,0,0,0,0,0,0,0
1994,Orange County,11,0,1,0,10,122,4,21,97
1994,Orange County,0,0,0,0,0,15,4,0,11
1994,Orange County,185,1,10,37,137,2414,599,194,1621
1994,Orange County,176,0,10,32,134,1155,333,102,720
1994,Orange County,107,1,9,15,82,954,219,76,659
1994,Orange County,91,1,3,29,58,997,223,97,677
1994,Orange County,179,0,12,43,124,1771,481,164,1126
1994,Orange County,5,0,0,0,5,22,6,0,16
1994,Orange County,8,0,3,1,4,825,68,23,734
1994,Orange County,0,0,0,0,0,44,14,3,27
1994,Orange County,47,0,0,0,47,45,0,22,23
1994,Placer County,361,4,26,31,300,3296,1165,21,2110
1994,Placer County,54,0,3,3,48,444,62,33,349
1994,Placer County,16,0,0,1,15,68,17,6,45
1994,Placer County,151,1,5,5,140,383,106,27,250
1994,Placer County,58,0,4,17,37,833,201,63,569
1994,Placer County,283,3,10,60,210,3154,704,372,2078
1994,Placer County,0,0,0,0,0,19,8,0,11
1994,Placer County,0,0,0,0,0,0,0,0,0
1994,Placer County,2,0,0,0,2,217,0,153,64
1994,Plumas County,58,0,4,1,53,842,267,4,571
1994,Plumas County,0,0,0,0,0,3,1,0,2
1994,Plumas County,0,0,0,0,0,784,0,643,141
1994,Riverside County,3409,50,110,462,2787,19412,7003,3044,9365
1994,Riverside County,263,11,16,64,172,1077,410,195,472
1994,Riverside County,145,3,5,20,117,821,283,104,434
1994,Riverside County,203,0,5,20,178,994,249,43,702
1994,Riverside County,176,1,4,41,130,1078,310,151,617
1994,Riverside County,243,3,8,49,183,1620,736,128,756
1994,Riverside County,596,4,18,157,417,3898,1463,727,1708
1994,Riverside County,614,6,17,132,459,2160,634,514,1012
1994,Riverside County,130,2,3,18,107,1110,294,205,611
1994,Riverside County,535,7,20,146,362,3179,1035,550,1594
1994,Riverside County,460,6,20,147,287,1931,633,462,836
1994,Riverside County,3949,37,134,1220,2558,18391,5022,3916,9453
1994,Riverside County,197,5,10,24,158,835,357,128,350
1994,Riverside County,645,4,21,237,383,5229,1526,1077,2626
1994,Riverside County,11,3,0,1,7,198,87,11,100
1994,Riverside County,59,0,3,6,50,638,274,34,330
1994,Riverside County,264,1,10,65,188,2655,715,176,1764
1994,Riverside County,0,0,0,0,0,12,9,0,3
1994,Riverside County,0,0,0,0,0,0,0,0,0
1994,Riverside County,9,0,0,0,9,60,4,8,48
1994,Riverside County,378,3,14,67,294,1755,618,287,850
1994,Riverside County,377,5,10,57,305,2480,825,420,1235
1994,Riverside County,133,0,1,15,117,1002,443,62,497
1994,Riverside County,1422,11,49,364,998,8441,2457,1372,4612
1994,Riverside County,230,0,11,34,185,1750,502,231,1017
1994,Riverside County,33,0,0,4,29,293,96,30,167
1994,Riverside County,24,3,1,3,17,250,97,53,100
1994,Riverside County,53,1,5,17,30,743,193,146,404
1994,Riverside County,24,0,2,5,17,485,54,37,394
1994,Riverside County,1,0,0,1,0,50,18,6,26
1994,Riverside County,15,0,0,0,15,53,0,44,9
2001,Sacramento County,5,0,1,0,4,454,39,30,385
2002,Sacramento County,8,0,3,1,4,306,15,33,258
2003,Sacramento County,6,0,0,1,5,383,48,40,295
2004,Sacramento County,1,0,0,0,1,383,30,44,309
2005,Sacramento County,7,0,2,3,2,282,31,14,237
2006,Sacramento County,3,0,1,1,1,263,21,24,218
2007,Sacramento County,4,0,2,0,2,252,42,18,192
2008,Sacramento County,4,0,0,1,3,149,15,8,126
2009,Sacramento County,3,0,0,0,3,228,24,16,188
2010,Sacramento County,8,0,1,2,5,241,15,4,222
2011,Sacramento County,6,0,1,3,2,273,14,5,254
2012,Sacramento County,0,0,0,0,0,257,35,5,217
2013,Sacramento County,4,0,1,1,2,190,10,2,178
2014,Sacramento County,4,0,2,1,1,206,6,4,196
2015,Sacramento County,12,0,2,5,5,195,7,2,186
1994,San Benito County,31,1,3,3,24,336,150,8,178
1994,San Benito County,257,1,3,19,234,867,194,61,612
1994,San Benito County,0,0,0,0,0,0,0,0,0
1994,San Benito County,1,0,0,0,1,4,0,0,4
1994,San Benito County,0,0,0,0,0,20,0,18,2
1994,San Bernardino County,1796,48,97,336,1315,11795,4880,1896,5019
1994,San Bernardino County,180,6,5,60,109,1722,440,161,1121
1994,San Bernardino County,766,5,18,128,615,3365,708,713,1944
1994,San Bernardino County,358,8,23,138,189,3025,912,722,1391
1994,San Bernardino County,1372,19,67,422,864,4962,1467,1551,1944
1994,San Bernardino County,299,7,12,145,135,2784,470,649,1665
1994,San Bernardino County,81,0,4,7,70,510,136,28,346
1994,San Bernardino County,1578,25,53,579,921,9685,2286,2639,4760
1994,San Bernardino County,544,6,31,137,370,3492,861,856,1775
1994,San Bernardino County,818,18,26,353,421,3872,1752,968,1152
1994,San Bernardino County,4079,71,163,1538,2307,17063,4914,3664,8485
