RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/14,2/28/21,3/31/21,Bdrm,CAGR,Lat,Lng
95490,Zip,CA,CA,Willits,Ukiah,Mendocino County,236118.0,293827,297169,2,25.856139726746797,39.505272,-123.3486147
94038,Zip,CA,CA,Moss Beach,San Francisco-Oakland-Hayward,San Mateo County,836709.0,1044942,1053878,1,25.955140915180785,37.5463543,-122.4863492
95558,Zip,CA,CA,Ferndale,Eureka-Arcata-Fortuna,Humboldt County,395629.0,503546,498388,3,25.97357625452128,40.2800107,-124.1939287
92606,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,491899.0,617118,619697,2,25.980536654882403,34.8843005,-118.3228165
96114,Zip,CA,CA,Janesville,Susanville,Lassen County,216679.0,270576,273131,3,26.053286197554907,40.2847946,-120.5048792
92883,Zip,CA,CA,Corona,Riverside-San Bernardino-Ontario,Riverside County,418471.0,519659,527592,2,26.076119970081557,38.54676570000001,-122.8197329
94933,Zip,CA,CA,Lagunitas,San Francisco-Oakland-Hayward,Marin County,888437.0,1110476,1120381,3,26.106972131957583,38.0008669,-122.6786008
95490,Zip,CA,CA,Willits,Ukiah,Mendocino County,252399.0,316897,318482,1,26.181957931687528,39.505272,-123.3486147
90275,Zip,CA,CA,Rancho Palos Verdes,Los Angeles-Long Beach-Anaheim,Los Angeles County,413697.0,512996,522704,1,26.34947799959874,33.7456493,-118.3637264
95017,Zip,CA,CA,Davenport,Santa Cruz-Watsonville,Santa Cruz County,669451.0,826864,847012,2,26.523375123795468,37.0918582,-122.2313539
96055,Zip,CA,CA,Los Molinos,Red Bluff,Tehama County,125934.0,157543,159401,2,26.575031365635972,40.0780017,-122.0610174
92004,Zip,CA,CA,Borrego Springs,San Diego-Carlsbad,San Diego County,174284.0,218211,220674,2,26.617474925982876,33.2566501,-116.3749797
91963,Zip,CA,CA,Potrero,San Diego-Carlsbad,San Diego County,369551.0,462878,467987,3,26.636648256938827,32.6590536,-116.5845767
91765,Zip,CA,CA,Diamond Bar,Los Angeles-Long Beach-Anaheim,Los Angeles County,548073.0,689910,694585,3,26.732205381399922,33.9945546,-117.8135579
93206,Zip,CA,CA,Buttonwillow,Bakersfield,Kern County,108323.0,140064,137281,2,26.733011456477385,35.4283801,-119.4875668
94158,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,762236.0,974306,966904,1,26.851001527086098,33.97448060000001,-118.4177707
92673,Zip,CA,CA,San Clemente,Los Angeles-Long Beach-Anaheim,Orange County,537280.0,677205,681756,2,26.890262060750448,33.4662881,-117.6317494
93117,Zip,CA,CA,Goleta,Santa Maria-Santa Barbara,Santa Barbara County,497596.0,625217,631612,2,26.932692384987018,34.4301656,-119.8696691
96130,Zip,CA,CA,Susanville,Susanville,Lassen County,71812.0,90641,91182,1,26.973207820419987,40.6402981,-120.6199895
96130,Zip,CA,CA,Susanville,Susanville,Lassen County,169006.0,212599,214650,3,27.007325183721285,40.6402981,-120.6199895
94576,Zip,CA,CA,Deer Park,Napa,Napa County,832993.0,1035726,1058071,3,27.020395129370833,38.5600327,-122.4835193
90405,Zip,CA,CA,Santa Monica,Los Angeles-Long Beach-Anaheim,Los Angeles County,581800.0,739888,739034,1,27.025438294946717,34.00974600000001,-118.4659576
92624,Zip,CA,CA,Dana Point,Los Angeles-Long Beach-Anaheim,Orange County,427888.0,559733,543594,1,27.04118834835284,33.4559258,-117.6640187
94107,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1017402.0,1301820,1292688,2,27.05774118784905,37.7618242,-122.3985871
94929,Zip,CA,CA,Dillon Beach,San Francisco-Oakland-Hayward,Marin County,952749.0,1195100,1210613,3,27.065260630029524,38.2573286,-122.9691183
94508,Zip,CA,CA,Angwin,Napa,Napa County,589354.0,734856,749287,1,27.137000851780087,38.5725972,-122.4353995
95445,Zip,CA,CA,Gualala,Ukiah,Mendocino County,411807.0,518601,523786,2,27.192106982154264,38.8053731,-123.5056016
95253,Zip,CA,CA,Lodi,Stockton-Lodi,San Joaquin County,268072.0,335438,341064,3,27.228505774568028,38.137643,-121.2065426
92823,Zip,CA,CA,Brea,Los Angeles-Long Beach-Anaheim,Orange County,631584.0,798241,803634,3,27.241032071743426,33.9254328,-117.8018337
92270,Zip,CA,CA,Rancho Mirage,Riverside-San Bernardino-Ontario,Riverside County,285703.0,359624,363957,2,27.38998190428522,33.7694489,-116.431192
95459,Zip,CA,CA,Manchester,Ukiah,Mendocino County,450707.0,569436,574665,2,27.503011934582776,38.9624117,-123.5951925
93428,Zip,CA,CA,Cambria,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,709812.0,895852,905666,3,27.59237657295171,35.5925142,-121.0564425
93312,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,249354.0,316274,318301,2,27.65024824145592,35.3734151,-119.1274334
90505,Zip,CA,CA,Torrance,Los Angeles-Long Beach-Anaheim,Los Angeles County,481398.0,612331,614531,2,27.655495037370326,33.8101772,-118.3520389
96128,Zip,CA,CA,Standish,Susanville,Lassen County,137977.0,174844,176200,2,27.70244316081666,40.3494181,-120.378138
94305,Zip,CA,CA,Stanford,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2439801.0,3148319,3119064,3,27.840918173244454,37.4135757,-122.1689284
95524,Zip,CA,CA,Bayside,Eureka-Arcata-Fortuna,Humboldt County,369667.0,470856,472811,2,27.901868438351272,40.8221629,-124.0494434
96035,Zip,CA,CA,Gerber,Red Bluff,Tehama County,198922.0,250858,254452,3,27.915464352861925,40.0358413,-122.1973081
92620,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,521096.0,665015,666857,2,27.972005158358538,33.7073908,-117.7666567
93901,Zip,CA,CA,Salinas,Salinas,Monterey County,306672.0,391698,392808,1,28.087337611519796,38.54676570000001,-122.8197329
96128,Zip,CA,CA,Standish,Susanville,Lassen County,189996.0,239368,243424,3,28.12059201246342,40.3494181,-120.378138
94568,Zip,CA,CA,Dublin,San Francisco-Oakland-Hayward,Alameda County,381238.0,483656,488508,1,28.13727907501351,37.7202463,-121.8676464
92692,Zip,CA,CA,Mission Viejo,Los Angeles-Long Beach-Anaheim,Orange County,486597.0,618029,623571,2,28.149372067645302,38.7637052,-121.2912463
93012,Zip,CA,CA,Camarillo,Oxnard-Thousand Oaks-Ventura,Ventura County,478866.0,602654,613763,3,28.17009351259016,34.2295937,-118.9761519
93067,Zip,CA,CA,Summerland,Santa Maria-Santa Barbara,Santa Barbara County,998059.0,1277973,1279773,2,28.226187029023336,34.4205066,-119.601738
95616,Zip,CA,CA,Davis,Sacramento--Roseville--Arden-Arcade,Yolo County,363035.0,470799,465524,1,28.2311622846282,38.5474428,-121.7765309
95573,Zip,CA,CA,Willow Creek,Eureka-Arcata-Fortuna,Humboldt County,246648.0,311654,316324,3,28.249164801660665,40.9089201,-123.6596995
91962,Zip,CA,CA,Descanso,San Diego-Carlsbad,San Diego County,253334.0,330249,325108,1,28.331767547980135,32.7750935,-116.4429944
92887,Zip,CA,CA,Yorba Linda,Los Angeles-Long Beach-Anaheim,Orange County,667402.0,849148,857063,3,28.417805160907516,33.8976995,-117.7256083
92070,Zip,CA,CA,Santa Ysabel,San Diego-Carlsbad,San Diego County,270333.0,346981,347164,1,28.42087351525711,33.2123927,-116.7260713
94114,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,770477.0,990057,989533,1,28.431218582774047,37.7561438,-122.4325682
92692,Zip,CA,CA,Mission Viejo,Los Angeles-Long Beach-Anaheim,Orange County,631692.0,804228,812006,3,28.544607181981092,33.816539,-118.0361736
96021,Zip,CA,CA,Corning,Red Bluff,Tehama County,130031.0,164859,167175,2,28.56549592020364,39.8994909,-122.2200065
94556,Zip,CA,CA,Moraga,San Francisco-Oakland-Hayward,Contra Costa County,942473.0,1211114,1212090,2,28.60739777160725,37.8357202,-122.1178261
96092,Zip,CA,CA,Chico,Chico,Butte County,186446.0,235824,239832,3,28.633491734872297,39.9811574,-122.0155491
95521,Zip,CA,CA,Arcata,Eureka-Arcata-Fortuna,Humboldt County,288090.0,365969,370694,3,28.672984136901665,40.8805372,-124.0874754
92801,Zip,CA,CA,Anaheim,Los Angeles-Long Beach-Anaheim,Orange County,231749.0,299450,298228,1,28.685776421904734,33.8469812,-117.9541894
92677,Zip,CA,CA,Laguna Niguel,Los Angeles-Long Beach-Anaheim,Orange County,448185.0,572625,576778,2,28.691946406059998,33.5320292,-117.702148
95645,Zip,CA,CA,Woodland,Sacramento--Roseville--Arden-Arcade,Yolo County,199584.0,259757,256855,1,28.695185986852657,38.8933855,-121.7879244
92603,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,846913.0,1085745,1090196,3,28.725854957947274,33.6332102,-117.7959713
95674,Zip,CA,CA,Rio Oso,Yuba City,Sutter County,398271.0,515504,512831,3,28.76433383299311,38.9578663,-121.4798948
95445,Zip,CA,CA,Gualala,Ukiah,Mendocino County,427344.0,542546,550301,3,28.772370736455876,38.8053731,-123.5056016
96090,Zip,CA,CA,Tehama,Red Bluff,Tehama County,111550.0,141399,143668,2,28.792469744509187,40.0233664,-122.1220856
95490,Zip,CA,CA,Willits,Ukiah,Mendocino County,260839.0,331587,336076,3,28.844229582232717,39.505272,-123.3486147
92657,Zip,CA,CA,Newport Beach,Los Angeles-Long Beach-Anaheim,Orange County,846921.0,1084585,1091292,2,28.85404896088301,34.193766,-116.2540856
95258,Zip,CA,CA,Woodbridge,Stockton-Lodi,San Joaquin County,223683.0,295655,288307,1,28.8908857624406,38.1673741,-121.3141291
93013,Zip,CA,CA,Carpinteria,Santa Maria-Santa Barbara,Santa Barbara County,458899.0,583908,591543,1,28.90483526876284,34.4212588,-119.4875668
93429,Zip,CA,CA,Casmalia,Santa Maria-Santa Barbara,Santa Barbara County,261764.0,332521,337735,1,29.022707476963983,34.8454172,-120.5451797
93117,Zip,CA,CA,Goleta,Santa Maria-Santa Barbara,Santa Barbara County,746342.0,945502,963230,3,29.060135969836885,34.4301656,-119.8696691
93463,Zip,CA,CA,Solvang,Santa Maria-Santa Barbara,Santa Barbara County,485909.0,621049,627129,2,29.063055016474276,34.6182169,-120.147383
90503,Zip,CA,CA,Torrance,Los Angeles-Long Beach-Anaheim,Los Angeles County,530913.0,682251,685231,2,29.066532558065067,33.8409696,-118.3520389
91320,Zip,CA,CA,Thousand Oaks,Oxnard-Thousand Oaks-Ventura,Ventura County,530228.0,673155,684347,3,29.06655250194256,34.0880507,-118.2965121
95051,Zip,CA,CA,Santa Clara,San Jose-Sunnyvale-Santa Clara,Santa Clara County,369707.0,489531,477236,1,29.084924007389635,37.3598283,-121.9814354
96141,Zip,CA,CA,Homewood,Sacramento--Roseville--Arden-Arcade,Placer County,480688.0,621322,620500,1,29.085810338514793,39.0782648,-120.1762494
94110,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,769165.0,995229,993192,1,29.126000273023344,37.7485824,-122.4184108
93111,Zip,CA,CA,Santa Barbara,Santa Maria-Santa Barbara,Santa Barbara County,831626.0,1056490,1073931,3,29.136294440048772,34.4630827,-119.8062912
91344,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,479425.0,624719,619160,1,29.146373259633933,33.8802416,-117.8604472
90808,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,374833.0,478453,484095,1,29.149514583827994,33.8197825,-118.1064156
95420,Zip,CA,CA,Caspar,Ukiah,Mendocino County,610148.0,774753,788089,3,29.16357998387277,39.338086,-123.7350084
92677,Zip,CA,CA,Laguna Niguel,Los Angeles-Long Beach-Anaheim,Orange County,690758.0,884175,892426,3,29.19517399726098,33.5320292,-117.702148
94102,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,921871.0,1199074,1191179,2,29.21319794201141,34.0655627,-118.3096648
94109,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1513356.0,1968075,1955867,3,29.240377016379494,37.7929789,-122.4212424
95922,Zip,CA,CA,Camptonville,Yuba City,Yuba County,238413.0,306147,308347,3,29.333132002030094,39.4882143,-121.0564425
92604,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,655506.0,844002,848045,3,29.372576299835547,33.6913751,-117.7901088
93285,Zip,CA,CA,Wofford Heights,Bakersfield,Kern County,175318.0,227254,226879,3,29.409986424668315,35.7249556,-118.5097517
92676,Zip,CA,CA,Silverado,Los Angeles-Long Beach-Anaheim,Orange County,631964.0,814831,817888,3,29.420030254887937,33.7480914,-117.6200138
96117,Zip,CA,CA,Litchfield,Susanville,Lassen County,189776.0,243474,245726,3,29.482126296265072,40.5756358,-120.2051096
94963,Zip,CA,CA,San Geronimo,San Francisco-Oakland-Hayward,Marin County,949532.0,1226867,1229488,3,29.483577172754575,38.0046478,-122.6588267
95410,Zip,CA,CA,Albion,Ukiah,Mendocino County,610643.0,774267,790861,3,29.5128250057726,39.2134955,-123.7629465
93314,Zip,CA,CA,Rosedale,Bakersfield,Kern County,296739.0,381841,384674,3,29.63378591961286,35.382088,-119.2088303
93103,Zip,CA,CA,Santa Barbara,Santa Maria-Santa Barbara,Santa Barbara County,775171.0,994705,1005053,2,29.655650172671578,34.433094,-119.6817845
91362,Zip,CA,CA,Thousand Oaks,Oxnard-Thousand Oaks-Ventura,Ventura County,265890.0,344403,344897,1,29.714167512881268,38.2473117,-122.5712101
95471,Zip,CA,CA,Guerneville,Santa Rosa,Sonoma County,348854.0,451292,452720,2,29.77348690283041,38.5212786,-122.9816867
92887,Zip,CA,CA,Yorba Linda,Los Angeles-Long Beach-Anaheim,Orange County,370596.0,476336,481049,2,29.804153309803667,33.8976995,-117.7256083
94506,Zip,CA,CA,Danville,San Francisco-Oakland-Hayward,Contra Costa County,1220262.0,1550294,1584077,3,29.814498853524903,34.2039087,-118.2935891
94133,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1036381.0,1346906,1345620,2,29.83835095394454,37.8059887,-122.4099154
92706,Zip,CA,CA,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange County,262592.0,338629,340978,1,29.850871313672922,33.7645595,-117.8809574
92656,Zip,CA,CA,Aliso Viejo,Los Angeles-Long Beach-Anaheim,Orange County,415435.0,536394,539687,2,29.9088906808526,33.5714289,-117.7314729
95456,Zip,CA,CA,Mendocino,Ukiah,Mendocino County,533401.0,682536,693014,3,29.923640938055986,39.2717672,-123.7898088
92211,Zip,CA,CA,Palm Desert,Riverside-San Bernardino-Ontario,Riverside County,176521.0,226179,229469,1,29.995298009868517,33.7637689,-116.3426552
94973,Zip,CA,CA,Woodacre,San Francisco-Oakland-Hayward,Marin County,664760.0,866327,864221,1,30.00496419760515,38.0051761,-122.6418745
96035,Zip,CA,CA,Gerber,Red Bluff,Tehama County,118657.0,151746,154265,2,30.00918614156771,40.0358413,-122.1973081
92835,Zip,CA,CA,Fullerton,Los Angeles-Long Beach-Anaheim,Orange County,642262.0,827381,835351,3,30.063899156419033,33.9041552,-117.9307584
93657,Zip,CA,CA,Sanger,Fresno,Fresno County,134940.0,179728,175629,1,30.153401511783013,36.7916817,-119.4411476
92675,Zip,CA,CA,San Juan Capistrano,Los Angeles-Long Beach-Anaheim,Orange County,566062.0,731767,737134,3,30.22142450826941,33.5039207,-117.5613246
93531,Zip,CA,CA,Keene,Bakersfield,Kern County,375035.0,480069,488390,3,30.225178983294892,35.224821,-118.61481
95432,Zip,CA,CA,Elk,Ukiah,Mendocino County,664574.0,852170,865511,3,30.235459106134154,39.0963141,-123.6399562
93001,Zip,CA,CA,Ventura,Oxnard-Thousand Oaks-Ventura,Ventura County,441461.0,568787,575225,1,30.300298327598586,33.81567709999999,-117.2088167
90015,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,691383.0,901736,901004,2,30.319085080194334,34.0390107,-118.2672801
92679,Zip,CA,CA,Coto de Caza,Los Angeles-Long Beach-Anaheim,Orange County,656054.0,848138,855629,3,30.420514164992518,33.5941759,-117.5730639
95717,Zip,CA,CA,Gold Run,Sacramento--Roseville--Arden-Arcade,Placer County,226334.0,290912,295387,1,30.50933576042486,39.1884372,-120.844152
95003,Zip,CA,CA,Aptos,Santa Cruz-Watsonville,Santa Cruz County,542978.0,705412,708641,1,30.51007591467794,37.9193365,-122.0780632
91301,Zip,CA,CA,Agoura Hills,Los Angeles-Long Beach-Anaheim,Los Angeles County,628767.0,813554,820708,3,30.526570255754514,34.1129907,-118.754782
95023,Zip,CA,CA,Hollister,San Jose-Sunnyvale-Santa Clara,San Benito County,439839.0,568401,574239,2,30.556635496170188,36.9119865,-121.3084088
91906,Zip,CA,CA,Campo,San Diego-Carlsbad,San Diego County,235699.0,303463,307794,1,30.587741144425728,32.6804705,-116.4901981
92673,Zip,CA,CA,San Clemente,Los Angeles-Long Beach-Anaheim,Orange County,723354.0,935001,944643,3,30.59207524946292,33.4662881,-117.6317494
90013,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,431085.0,564141,563384,1,30.689771158820182,34.0445905,-118.2405557
95551,Zip,CA,CA,Loleta,Eureka-Arcata-Fortuna,Humboldt County,297322.0,382892,388840,3,30.78076967059283,40.6691318,-124.1816517
91361,Zip,CA,CA,Westlake Village,Oxnard-Thousand Oaks-Ventura,Ventura County,718629.0,929771,940601,3,30.888260841129426,34.1384626,-118.8946309
92648,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,633919.0,825336,829732,2,30.88927765219216,37.6531903,-122.4184108
95460,Zip,CA,CA,Mendocino,Ukiah,Mendocino County,570144.0,741885,746660,2,30.959897850367625,39.2908752,-123.6958809
90010,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,712779.0,945825,933607,2,30.981271894935176,34.0625448,-118.3089341
93111,Zip,CA,CA,Santa Barbara,Santa Maria-Santa Barbara,Santa Barbara County,551505.0,713939,722461,2,30.998087052701244,34.4630827,-119.8062912
91741,Zip,CA,CA,Glendora,Los Angeles-Long Beach-Anaheim,Los Angeles County,420599.0,550114,551346,2,31.08590367547236,34.1568319,-117.8428651
96021,Zip,CA,CA,Corning,Red Bluff,Tehama County,194537.0,252117,255152,3,31.158597079218865,39.8994909,-122.2200065
93401,Zip,CA,CA,San Luis Obispo,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,620227.0,808079,813836,3,31.2158290432374,35.2454989,-120.5969758
92648,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,862149.0,1124379,1131464,3,31.237639897511915,33.5784347,-117.1617685
91367,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,398701.0,519949,523339,2,31.261020162979275,32.8283259,-117.255854
95014,Zip,CA,CA,Cupertino,San Jose-Sunnyvale-Santa Clara,Santa Clara County,964639.0,1280703,1266289,2,31.27076554026947,37.31317,-122.0723816
94002,Zip,CA,CA,Belmont,San Francisco-Oakland-Hayward,San Mateo County,491436.0,659541,645240,1,31.296852489439114,37.5178022,-122.2900288
95360,Zip,CA,CA,Newman,Modesto,Stanislaus County,307793.0,400791,404160,1,31.309029120220405,37.2490019,-121.2168466
92606,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,371491.0,482240,487833,1,31.317582390959675,33.6912614,-117.8223506
93108,Zip,CA,CA,Montecito,Santa Maria-Santa Barbara,Santa Barbara County,1359940.0,1762583,1786816,1,31.389325999676455,34.4381407,-119.6151426
92649,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,713357.0,930599,937508,3,31.42199487774004,34.0127473,-117.1617685
92253,Zip,CA,CA,La Quinta,Riverside-San Bernardino-Ontario,Riverside County,384288.0,495947,505071,3,31.430333499875097,34.0470832,-118.2965121
95313,Zip,CA,CA,Crows Landing,Modesto,Stanislaus County,506665.0,656594,665956,1,31.43911657604137,37.4121145,-121.0220422
93460,Zip,CA,CA,Santa Ynez,Santa Maria-Santa Barbara,Santa Barbara County,991637.0,1273050,1303489,2,31.448201307534912,34.6627116,-120.0202964
95470,Zip,CA,CA,Redwood Valley,Ukiah,Mendocino County,399140.0,518466,524665,3,31.448865059878738,39.28811839999999,-123.2475594
92627,Zip,CA,CA,Costa Mesa,Los Angeles-Long Beach-Anaheim,Orange County,583278.0,762566,766847,2,31.471956768470612,33.6496252,-117.9190418
91789,Zip,CA,CA,Walnut,Los Angeles-Long Beach-Anaheim,Los Angeles County,350763.0,459653,461224,2,31.491633952269765,39.4915751,-121.422761
95501,Zip,CA,CA,Eureka,Eureka-Arcata-Fortuna,Humboldt County,210420.0,274683,276761,2,31.527896587776826,40.8134774,-124.1460963
92782,Zip,CA,CA,Tustin,Los Angeles-Long Beach-Anaheim,Orange County,468481.0,613408,616224,2,31.53660447275343,33.7344836,-117.7930401
91367,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,273888.0,359846,360313,1,31.554869143591542,34.1785255,-118.597305
95033,Zip,CA,CA,Lexington Hills,San Jose-Sunnyvale-Santa Clara,Santa Clara County,764386.0,1013362,1006058,2,31.616486958159882,37.16110400000001,-121.9700618
92808,Zip,CA,CA,Anaheim,Los Angeles-Long Beach-Anaheim,Orange County,413868.0,540509,544898,2,31.65985289995844,33.8416068,-117.702148
93311,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,236412.0,308676,311290,3,31.672673129959563,35.1268513,-119.1855785
94129,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1515073.0,2005511,1995501,3,31.709891206562325,37.793323,-122.4665384
92614,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,456408.0,599019,601190,2,31.722055704545056,38.2855625,-121.2855249
92260,Zip,CA,CA,Palm Desert,Riverside-San Bernardino-Ontario,Riverside County,259642.0,336541,342339,2,31.850394004051736,33.6917281,-116.4075854
95519,Zip,CA,CA,McKinleyville,Eureka-Arcata-Fortuna,Humboldt County,283231.0,367824,373453,3,31.854563942506292,40.9373196,-124.0312661
95131,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,377949.0,502484,498402,1,31.87017295984379,37.3902956,-121.8961047
92649,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,478282.0,627078,630718,2,31.87157367410858,33.721051,-118.0478826
93110,Zip,CA,CA,Santa Barbara,Santa Maria-Santa Barbara,Santa Barbara County,957023.0,1247378,1262104,3,31.87812623103102,34.5084312,-119.7310213
93602,Zip,CA,CA,Auberry,Fresno,Fresno County,175483.0,233279,231519,2,31.93243789996752,37.0795598,-119.3947135
91101,Zip,CA,CA,Pasadena,Los Angeles-Long Beach-Anaheim,Los Angeles County,642764.0,849682,848063,3,31.940027755132522,34.1427587,-118.1386005
95437,Zip,CA,CA,Fort Bragg,Ukiah,Mendocino County,321354.0,420010,424090,2,31.969728088027534,39.4513714,-123.6846987
91765,Zip,CA,CA,Diamond Bar,Los Angeles-Long Beach-Anaheim,Los Angeles County,317420.0,416144,418965,2,31.990737823703608,33.9945546,-117.8135579
