Zip_Code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,MsaName,Unnamed: 2,Current_Rent,rent_value_mm,rent_value_yy,Median_ROI,lat,lng
91205,"glendale, ca",735750.0,-0.0111,0.0541,16.0,0.0667,-0.1111,82.5,0.037735849,0.114864865,8.0,1.0,1.0,0.0,,,0.0,,,22.0,-0.2414,1.2,566.2063385,-0.0531,-0.0669,1249.0,-0.0142,0.0469,754290.0673,-0.0624,0.1062,38.0,-0.1364,0.3571,1.375,-0.5583,0.8194,Los Angeles-Long Beach-Anaheim, CA,1868.0,0.003222342,0.016322089,3.05,34.1337367,-118.2468148
91601,"north hollywood, ca",849900.0,-0.0477,0.065,28.0,0.0,-0.1765,51.0,-0.064220183,-0.089285714,20.0,-0.1667,1.5,0.0,,,0.0,-1.0,-1.0,39.0,-0.1522,0.8571,584.6379648,0.0156,-0.0499,1313.5,-0.1504,0.05,1084009.639,-0.027999999999999997,0.0312,67.0,-0.0946,0.2182,1.392857143,-0.25,0.7752,Los Angeles-Long Beach-Anaheim, CA,2151.0,-0.003705419,-0.040160643,3.04,34.1658804,-118.3637264
92886,"yorba linda, ca",1247500.0,-0.1681,0.0754,45.0,0.1538,,20.5,-0.06818181799999999,,64.0,0.2308,0.6,4.0,,,4.0,-0.6667,-0.6667,89.0,-0.0729,1.0227,462.3249555,0.0499,0.1256,2789.0,-0.1896,-0.0902,1419599.636,-0.179,-0.0442,134.0,-0.0074,0.1167,1.977777778,-0.4838,1.3988,Los Angeles-Long Beach-Anaheim, CA,3164.0,0.005082592,0.056427379,3.04,33.9011405,-117.7959713
92626,"costa mesa, ca",912450.0,0.0116,0.0195,20.0,0.0,,20.5,0.64,-0.397058824,32.0,0.0,1.6667,0.0,,,0.0,-1.0,-1.0,48.0,-0.04,1.5263,509.4018453,0.0315,0.0057,1789.0,0.0505,0.0031,955073.012,0.02,0.0312,68.0,-0.0286,0.2364,2.4,-0.1,1.8722,Los Angeles-Long Beach-Anaheim, CA,2310.0,0.000433088,0.003475239,3.04,33.6834142,-117.9073244
95124,"san jose, ca",1399500.0,0.0076,0.0467,18.0,-0.1818,-0.4545,9.5,1.714285714,-0.604166667,44.0,-0.3529,0.375,0.0,,,0.0,-1.0,-1.0,63.0,0.125,1.1,854.7220227,0.0084,0.0607,1617.5,0.0257,-0.0241,1476090.384,0.0294,0.0264,81.0,0.0385,0.2857,3.5,0.9545,2.5909,San Jose, CA,3544.0,-0.001690141,-0.013912076,3.04,37.2583724,-121.918866
90020,"los angeles, ca",708000.0,-0.0098,0.1301,59.0,0.0351,0.7353,82.0,0.131034483,-0.519061584,16.0,0.0,1.0,0.0,,,4.0,-0.5,,28.0,0.0769,0.75,611.3739661000001,-0.0161,-0.0353,1278.0,-0.0355,0.3202,1753772.3490000002,-0.0526,0.4452,87.0,0.0482,0.74,0.474576271,0.0184,0.004,Los Angeles-Long Beach-Anaheim, CA,1788.0,-0.003344482,-0.034557235,3.03,34.0655627,-118.3096648
91773,"san dimas, ca",896500.0,-0.0381,0.1985,22.0,0.1,-0.45,24.0,-0.489361702,-0.5555555560000001,36.0,0.2857,0.5,0.0,,,0.0,-1.0,-1.0,36.0,0.2,0.44,407.2737229,0.0029,0.1103,2074.0,-0.0279,0.012,1243866.072,-0.0914,0.2613,58.0,0.16,-0.1077,1.636363636,0.1364,1.0114,Los Angeles-Long Beach-Anaheim, CA,2264.0,0.003991131,#DIV/0!,3.03,34.1009953,-117.8194197
95819,"sacramento, ca",859450.0,-0.012,0.2029,25.0,0.0,-0.3421,12.0,-0.272727273,,40.0,0.1111,0.4286,0.0,,,8.0,1.0,-0.5,38.0,0.9,0.5833,467.54601339999994,0.0034,0.0064,1810.5,-0.0326,0.2482,994159.5202,-0.0236,0.1378,63.0,0.4,0.0161,1.52,0.72,0.8884,Sacramento, CA,2169.0,0.001847575,0.02747513,3.03,38.5678631,-121.4399041
93035,"oxnard, ca",1228944.0,0.2278,0.1464,57.0,0.3256,-0.5957,53.5,-0.018348623999999997,-0.23571428600000002,44.0,1.2,0.8333,0.0,,,4.0,0.0,-0.6667,91.0,-0.0109,1.4595,583.3333332999999,0.069,0.1323,2013.0,0.0095,0.0,1543333.178,0.1976,0.0869,148.0,0.0963,-0.1685,1.596491228,-0.5429999999999999,1.3341,Ventura, CA,3092.0,0.007822686,0.093352192,3.02,34.1903021,-119.2262667
90292,"marina del rey, ca",1388000.0,0.0475,-0.1042,154.0,-0.0128,-0.0375,104.5,-0.298657718,0.0,64.0,0.1429,3.0,0.0,,,20.0,0.6667,4.0,84.0,0.12,1.0,774.4842072,-0.0248,-0.0579,1723.0,0.0029,-0.0631,1818074.3569999998,0.0266,-0.0796,238.0,0.0303,0.1782,0.545454545,0.0647,0.28300000000000003,Los Angeles-Long Beach-Anaheim, CA,3464.0,-0.003452244,-0.038044988,2.99,33.9684276,-118.4571974
92054,"oceanside, ca",924950.0,0.017,,51.0,0.0625,,134.5,-0.22922636100000002,,36.0,0.0,0.0,0.0,,,4.0,0.0,-0.75,72.0,-0.2174,0.8947,729.4012647999999,0.0475,0.3496,1448.5,-0.019,-0.0109,1333800.549,0.0132,0.2418,123.0,-0.1214,-0.1633,1.411764706,-0.5049,1.0631,San Diego, CA,2307.0,0.005228758,0.070037106,2.99,33.1924489,-117.3675233
90293,"playa del rey, ca",1030000.0,-0.2574,-0.2616,65.0,0.1818,0.4773,62.5,-0.6527777779999999,-0.54379562,32.0,0.3333,7.0,0.0,,,8.0,0.0,1.0,41.0,-0.0682,0.2813,698.4715671,0.0018,0.0204,1478.5,-0.1267,-0.0678,1649200.9430000002,-0.1105,-0.0125,106.0,0.0707,0.3947,0.630769231,-0.1692,-0.0965,Los Angeles-Long Beach-Anaheim, CA,2570.0,-0.001554002,-0.019083969,2.99,33.9508728,-118.4455164
92025,"escondido, ca",750000.0,-0.1888,0.2205,32.0,0.3913,-0.2195,30.5,-0.8252149,-0.217948718,36.0,0.8,0.5,0.0,,,8.0,,-0.3333,53.0,0.0392,0.4722,392.46587489999996,0.0357,0.2429,2124.5,-0.0967,0.2064,1071394.009,-0.0647,0.5827,85.0,0.1486,0.1039,1.65625,-0.5611,0.7782,San Diego, CA,1867.0,0.003224073,0.04301676,2.99,33.090285,-117.0499859
95128,"san jose, ca",999500.0,0.0864,0.0096,27.0,-0.129,0.08,24.0,0.37142857100000004,-0.342465753,32.0,-0.1111,0.6,0.0,,,4.0,-0.5,0.0,39.0,-0.2353,1.2941,763.9260652,0.0325,-0.0018,1328.5,0.1715,0.1408,1048821.534,0.0804,0.016,66.0,-0.1951,0.5714,1.4444444440000002,-0.2007,0.7644,San Jose, CA,2480.0,-0.005214601,-0.051262433,2.98,37.3189149,-121.9416226
91316,"encino, ca",1024750.0,0.0937,0.2659,75.0,-0.0132,-0.1935,83.5,-0.200956938,0.357723577,52.0,0.1818,1.1667,8.0,,,8.0,0.0,1.0,92.0,0.15,1.2439,535.4904306,0.096,0.1669,1868.5,0.0247,0.0692,1914953.6709999999,-0.0888,0.1879,167.0,0.0705,0.2463,1.226666667,0.174,0.7858,Los Angeles-Long Beach-Anaheim, CA,2539.0,0.001577909,0.020088389,2.97,34.1583323,-118.5155901
92694,"ladera ranch, ca",1179000.0,0.0039,,36.0,-0.1,,24.0,1.6666666669999999,-0.448275862,60.0,-0.2105,0.3636,0.0,-1.0,-1.0,8.0,,-0.7143,99.0,-0.0571,0.65,454.32705269999997,-0.004,0.1475,2515.0,-0.0104,0.17300000000000001,1400268.2,0.0702,0.3462,135.0,-0.069,-0.2895,2.75,0.125,2.2885,Los Angeles-Long Beach-Anaheim, CA,2914.0,0.005868139,0.067008422,2.97,33.5507512,-117.6411674
94110,"san francisco, ca",1322500.0,0.0181,-0.1669,64.0,-0.0303,1.4615,25.5,-0.203125,-0.281690141,60.0,0.1538,1.5,4.0,,0.0,8.0,0.0,,68.0,0.0625,3.25,980.2259887,0.0092,0.0563,1220.5,-0.0427,-0.2748,1546507.868,0.0436,-0.1273,132.0,0.0154,2.1429,1.0625,0.0928,0.4471,San Francisco, CA,3237.0,-0.018496058,-0.174023986,2.94,37.7485824,-122.4184108
91202,"glendale, ca",950000.0,0.0276,-0.205,13.0,0.1818,-0.1333,43.0,-0.552083333,-0.39860139899999997,8.0,0.0,1.0,0.0,,,0.0,,,15.0,-0.2105,0.5,550.8480559999999,0.0547,0.0504,1693.0,0.0444,-0.2515,1273850.521,0.1609,0.0752,28.0,-0.0667,0.12,1.153846154,-0.5734,0.4872,Los Angeles-Long Beach-Anaheim, CA,2322.0,0.001293661,0.01619256,2.93,34.1688371,-118.2702036
94546,"castro valley, ca",1044500.0,0.0466,,21.0,0.05,-0.3,25.0,1.7777777780000001,-0.43181818200000005,40.0,0.25,2.3333,0.0,,,0.0,,,62.0,0.0,0.1273,553.5346799,-0.011000000000000001,0.1438,1950.0,0.0,0.0348,1061300.0520000001,0.0156,0.0654,83.0,0.0122,-0.0235,2.952380952,-0.1476,1.119,San Francisco, CA,2538.0,0.000394166,0.005546751,2.92,37.7188649,-122.0780632
91104,"pasadena, ca",972450.0,-0.0217,0.0356,23.0,-0.1481,,46.5,0.524590164,0.1625,20.0,-0.2857,0.25,0.0,,,0.0,,-1.0,50.0,0.1628,1.1739,630.7495151,0.0528,0.1313,1674.0,-0.0671,0.022000000000000002,1006880.6290000001,-0.0279,0.0088,73.0,0.0429,0.4898,2.173913043,0.5813,1.2893,Los Angeles-Long Beach-Anaheim, CA,2349.0,0.005134788,0.062415197,2.90,34.1657707,-118.1181199
92821,"brea, ca",899500.0,0.0671,,14.0,0.0769,,15.0,0.25,-0.454545455,28.0,0.0,0.1667,0.0,,,0.0,,,38.0,0.0857,0.4074,433.50473789999995,0.0702,0.0138,1945.0,-0.0428,0.0815,1006355.8,0.0481,0.1782,52.0,0.0833,-0.1613,2.714285714,0.022000000000000002,1.9429,Los Angeles-Long Beach-Anaheim, CA,2164.0,0.004642526,0.050485437,2.89,33.9316733,-117.8604472
95762,"el dorado hills, ca",937500.0,-0.1584,,49.0,0.0652,,11.5,-0.36111111100000004,,96.0,0.4118,0.4118,0.0,,-1.0,0.0,-1.0,-1.0,115.0,0.0088,0.6912,313.5522303,0.0305,0.1732,3410.0,-0.0992,0.1217,1240799.606,-0.0882,0.3368,164.0,0.025,-0.3279,2.346938776,-0.1313,1.9606,Sacramento, CA,2250.0,0.00851636,0.086956522,2.88,38.6575905,-121.0564425
91741,"glendora, ca",1214400.0,-0.0284,0.2919,36.0,0.2,0.125,33.0,0.015384615,-0.463414634,28.0,-0.3,0.75,0.0,,,4.0,,0.0,44.0,0.0732,0.6923,435.033878,0.0318,0.11199999999999999,2600.0,-0.1419,0.1369,1464330.125,0.0272,0.1209,80.0,0.1268,0.3793,1.222222222,-0.1444,0.4097,Los Angeles-Long Beach-Anaheim, CA,2918.0,0.00206044,0.0278267,2.88,34.1568319,-117.8428651
94611,"oakland, ca",1214500.0,-0.1595,-0.0831,50.0,0.3158,0.3889,9.5,0.117647059,-0.6984126979999999,84.0,0.4,2.0,0.0,,-1.0,4.0,0.0,-0.5,75.0,0.2712,1.0270000000000001,646.4859552999999,0.003,0.0868,2162.0,-0.1303,-0.1226,1639972.554,-0.0821,0.1809,125.0,0.2887,0.7123,1.5,-0.0526,0.4722,San Francisco, CA,2897.0,-0.006856359,-0.065483871,2.86,37.8336281,-122.2029832
94109,"san francisco, ca",1046500.0,0.0087,-0.2512,81.0,-0.0899,1.1316,40.5,0.051948052,-0.11956521699999999,56.0,0.0769,1.8,4.0,,,16.0,0.3333,3.0,59.0,0.439,2.6875,1027.2837220000001,-0.0272,-0.0393,904.5,0.0039,-0.1946,2012836.759,-0.1031,-0.1892,140.0,0.0769,1.5926,0.728395062,0.2677,0.3073,San Francisco, CA,2474.0,-0.019809826,-0.179436153,2.84,37.7929789,-122.4212424
94550,"livermore, ca",1232000.0,-0.1704,0.2702,37.0,0.3704,-0.2885,18.0,1.4,-0.5,84.0,0.4,1.625,0.0,,,0.0,,-1.0,83.0,-0.0568,1.0244,573.8668514,0.0275,0.2696,2026.5,-0.0807,0.0313,6062782.991,-0.3303,0.3876,120.0,0.0435,0.2903,2.243243243,-1.016,1.4548,San Francisco, CA,2913.0,0.003099174,0.026065516,2.84,37.6536947,-121.6739371
94598,"walnut creek, ca",1265000.0,0.1244,0.1962,18.0,0.0588,-0.1818,12.5,2.125,-0.47916666700000005,36.0,-0.1818,0.8,0.0,,,0.0,,,42.0,0.2,1.1,546.2998332999999,0.0162,0.0618,2051.0,-0.0332,-0.0703,1223388.419,0.0577,0.2036,60.0,0.1538,0.4286,2.333333333,0.2745,1.4242,San Francisco, CA,2965.0,-0.000337154,0.003723764,2.81,37.89618249999999,-121.9814354
90018,"los angeles, ca",890995.0,0.0966,0.0833,34.0,0.0968,-0.1905,82.5,-0.170854271,0.5,20.0,0.25,0.6667,0.0,,,4.0,,0.0,34.0,0.0625,0.36,550.7790944,0.0373,0.1206,1569.5,0.0126,0.0185,980995.2594,0.0707,0.0508,68.0,0.0794,0.0149,1.0,-0.0323,0.4048,Los Angeles-Long Beach-Anaheim, CA,2076.0,0.004354136,0.033864542,2.80,34.0309972,-118.319894
92677,"laguna niguel, ca",1211999.5,-0.1025,0.2369,64.0,0.0323,,25.5,0.08510638300000001,-0.45161290299999995,88.0,0.0476,0.4667,4.0,,,8.0,1.0,-0.75,116.0,-0.0866,1.1091,531.8482675,-0.0116,0.1344,2225.5,-0.1514,0.0867,2068194.638,-0.105,0.4692,180.0,-0.0476,-0.0625,1.8125,-0.2359,1.411,Los Angeles-Long Beach-Anaheim, CA,2806.0,0.006456241,0.061672342,2.78,33.5320292,-117.702148
94043,"mountain view, ca",1403999.5,0.3208,-0.1613,30.0,-0.1667,0.6667,27.5,0.666666667,-0.06779661,28.0,-0.3636,2.5,0.0,,,4.0,-0.6667,,49.0,0.0652,1.1304,957.9711215,0.0104,-0.1265,1309.0,0.1862,-0.2166,1423070.6519999998,0.1461,-0.1757,79.0,-0.0366,0.9268,1.6333333330000002,0.3556,0.3556,San Jose, CA,3240.0,-0.01189387,-0.129500269,2.77,37.4062237,-122.0781663
94539,"fremont, ca",1398000.0,0.1021,-0.0335,52.0,0.1556,-0.1186,29.0,-0.389473684,-0.24675324699999998,60.0,0.5,1.1429,0.0,,,4.0,0.0,-0.8,62.0,0.1481,0.3478,753.2426339,0.006,0.0407,1886.5,0.0936,-0.0373,1952038.1609999998,0.0995,0.0212,114.0,0.1515,0.0857,1.192307692,-0.0077,0.4126,San Francisco, CA,3220.0,-0.001240695,-0.015591562,2.76,37.5148444,-121.9131761
90028,"los angeles, ca",1000000.0,0.0152,-0.2532,52.0,-0.0714,0.0612,107.0,-0.26962457300000003,-0.416893733,12.0,0.5,0.5,0.0,,,0.0,-1.0,-1.0,15.0,0.0714,0.5,675.0905797,-0.0086,0.0026,1400.0,0.0057,-0.1716,1307534.262,0.0281,-0.1402,67.0,-0.0429,0.1356,0.288461538,0.0385,0.0844,Los Angeles-Long Beach-Anaheim, CA,2277.0,-0.007410636,-0.082964156,2.73,34.1012181,-118.325739
91106,"pasadena, ca",942500.0,0.0423,,61.0,-0.0161,,56.5,0.164948454,,40.0,0.4286,2.3333,0.0,,,0.0,-1.0,,54.0,0.1489,2.375,595.1343526,-0.0066,-0.0193,1661.0,0.0814,0.057999999999999996,2438771.837,0.4485,0.2591,115.0,0.055,1.3469,0.8852459020000001,0.1272,0.4004,Los Angeles-Long Beach-Anaheim, CA,2136.0,-0.001402525,-0.008816705,2.72,34.1456654,-118.1268976
91103,"pasadena, ca",1189500.0,-0.2421,0.2263,25.0,-0.0385,0.25,49.5,0.6779661020000001,0.053191489,16.0,0.0,1.0,0.0,,,4.0,,,32.0,0.1429,1.6667,668.4452349,-0.0337,0.1341,2059.5,-0.1334,0.076,2160189.774,-0.1291,0.4749,57.0,0.0556,0.7813,1.28,0.2031,0.68,Los Angeles-Long Beach-Anaheim, CA,2695.0,0.001486436,0.0204468,2.72,34.1672881,-118.153228
90250,"hawthorne, ca",810000.0,0.0266,0.0533,26.0,0.0,-0.3953,32.5,0.585365854,-0.235294118,32.0,0.1429,0.3333,0.0,,,4.0,0.0,0.0,41.0,-0.1087,1.05,593.6471377,-0.0198,0.0932,1494.0,-0.027000000000000003,0.0814,837350.49,0.0108,0.1115,67.0,-0.0694,0.0635,1.5769230769999998,-0.1923,1.1118,Los Angeles-Long Beach-Anaheim, CA,1829.0,0.002191781,0.02235886,2.71,33.9127807,-118.3520389
92118,"coronado, ca",2119500.0,0.0304,-0.013000000000000001,79.0,0.0676,,56.5,-0.26623376600000004,-0.13076923099999999,28.0,0.0,0.0,0.0,,,8.0,-0.3333,0.0,51.0,0.1591,2.0,1078.918809,-0.0244,0.1115,1964.0,-0.0071,-0.07400000000000001,2877205.367,-0.006999999999999999,0.1184,130.0,0.1017,0.0569,0.64556962,0.051,0.4852,San Diego, CA,4756.0,0.010410028,0.143269231,2.69,32.6920499,-117.1911749
90026,"los angeles, ca",1074500.0,0.0051,0.0756,73.0,0.0429,0.1774,63.0,0.135135135,-0.28,40.0,0.0,1.0,0.0,,,12.0,2.0,2.0,67.0,0.1964,0.8108,688.9722102000001,-0.0119,-0.0278,1659.5,0.0417,0.2315,1196182.281,0.016,0.0965,140.0,0.1111,0.4141,0.9178082190000001,0.1178,0.321,Los Angeles-Long Beach-Anaheim, CA,2396.0,-0.001666667,-0.0200409,2.68,34.0796167,-118.2585096
94566,"pleasanton, ca",1429000.0,0.0585,0.1035,33.0,0.0313,-0.4677,20.0,1.105263158,-0.615384615,52.0,-0.1875,0.4444,0.0,,,4.0,,-0.5,72.0,0.2,1.4828,646.0130807999999,0.047,0.2054,2301.0,0.0,-0.0338,2129571.1119999997,-0.0169,0.3618,105.0,0.1413,0.1538,2.1818181819999998,0.3068,1.7141,San Francisco, CA,3178.0,-0.001570845,-0.01181592,2.67,37.6436199,-121.8676464
94526,"danville, ca",1522475.0,-0.0171,0.0703,29.0,0.2609,-0.2927,15.0,5.0,-0.558823529,68.0,0.1333,3.25,0.0,,,0.0,,-1.0,71.0,0.0758,1.6296,667.4263453,0.0516,0.1452,2332.0,-0.0435,-0.0737,1874205.6719999998,0.057,0.1168,100.0,0.1236,0.4706,2.448275862,-0.4213,1.7897,San Francisco, CA,3357.0,0.002388773,0.029123237,2.65,37.8006948,-121.9814354
95050,"santa clara, ca",1069500.0,-0.0971,-0.1076,24.0,0.3333,0.0909,15.0,-0.0625,-0.53125,32.0,-0.1111,1.0,0.0,,,4.0,,,36.0,0.2414,1.4,763.8999048,-0.0468,-0.0397,1286.0,-0.1207,-0.1366,1087176.908,-0.0914,-0.0802,60.0,0.2766,0.6216,1.5,-0.1111,0.8182,San Jose, CA,2357.0,-0.008413967,-0.093112736,2.64,37.3539663,-121.9529992
92029,"escondido, ca",949500.0,-0.156,0.0521,24.0,0.0909,,39.5,-0.538011696,-0.141304348,28.0,0.0,0.75,0.0,,,0.0,-1.0,-1.0,54.0,0.1489,0.8,385.09362189999996,0.0417,0.1505,2812.0,-0.0318,-0.075,1214152.115,-0.0555,0.1469,78.0,0.1304,-0.025,2.25,0.1136,1.65,San Diego, CA,2092.0,0.003838772,0.051784816,2.64,33.0852605,-117.1382404
90403,"santa monica, ca",1524500.0,-0.0442,-0.1507,66.0,-0.0833,0.1379,80.0,-0.12568306,-0.35483871,24.0,0.0,1.0,0.0,,,4.0,-0.6667,,37.0,-0.1395,0.7619,966.8144325999999,-0.0325,-0.0187,1486.0,0.0088,-0.0713,1975985.774,-0.0483,-0.0703,103.0,-0.1043,0.3038,0.560606061,-0.0366,0.1985,Los Angeles-Long Beach-Anaheim, CA,3359.0,-0.005918911,-0.058048233,2.64,34.0279895,-118.495155
94403,"san mateo, ca",1484795.0,0.009000000000000001,-0.0157,29.0,-0.0645,0.16,35.0,0.944444444,0.076923077,40.0,0.25,1.0,0.0,,,4.0,0.0,,40.0,0.0256,0.5385,900.165809,0.0323,-0.0565,1543.0,-0.0475,-0.0216,1435446.7480000001,-0.003,-0.0397,69.0,-0.0143,0.3529,1.379310345,0.1212,0.3393,San Francisco, CA,3246.0,-0.00794621,-0.080973952,2.62,37.5349925,-122.3050823
91325,"northridge, ca",994500.0,0.0757,0.1982,21.0,0.1667,-0.25,32.5,-0.226190476,-0.368932039,24.0,0.2,1.0,0.0,,,0.0,,,43.0,0.0238,1.15,399.26237910000003,-0.0182,0.0302,2538.0,0.1502,0.1438,1061109.01,-0.0275,0.0886,64.0,0.0667,0.3333,2.047619048,-0.2857,1.3333,Los Angeles-Long Beach-Anaheim, CA,2170.0,-0.001839926,-0.019873532,2.62,34.2400436,-118.5155901
92627,"costa mesa, ca",1225000.0,-0.0041,,33.0,-0.175,,32.5,0.22641509399999998,-0.17721519,40.0,-0.1667,0.6667,0.0,,,4.0,-0.5,-0.8,61.0,0.0167,0.7941,689.8244994,0.027000000000000003,0.3482,1927.5,0.0902,0.1279,1422345.043,0.0126,0.3535,94.0,-0.06,-0.1048,1.848484848,0.3485,1.3696,Los Angeles-Long Beach-Anaheim, CA,2672.0,0.003756574,0.039284325,2.62,33.6496252,-117.9190418
92064,"poway, ca",1262500.0,-0.0917,0.3303,34.0,0.3077,,31.5,-0.336842105,-0.26744186,48.0,0.5,0.5,0.0,,,4.0,,-0.6667,73.0,0.0139,0.973,459.0755699,0.079,0.1236,2967.5,-0.0151,0.1846,1598099.574,-0.1014,0.2156,107.0,0.0918,0.1263,2.147058824,-0.6222,1.5091,San Diego, CA,2746.0,0.004389173,0.04331307,2.61,32.9799762,-117.0087877
94501,"alameda, ca",1070409.0,0.1424,,22.0,0.375,-0.0833,8.5,-0.37037037,-0.7763157890000001,44.0,0.8333,1.2,0.0,,,0.0,,,40.0,-0.0698,1.1053,628.7542348999999,0.0602,0.0662,1686.5,0.0469,0.2081,1129249.924,0.1934,0.1486,62.0,0.0508,0.4419,1.8181818180000002,-0.8693,1.0265,San Francisco, CA,2312.0,-0.000864304,-0.009425878,2.59,37.7712165,-122.2824021
90278,"redondo beach, ca",1199000.0,0.0763,0.1061,27.0,-0.129,,21.5,0.162162162,-0.402777778,48.0,-0.0769,1.4,0.0,,,0.0,,-1.0,68.0,0.2143,1.72,615.1098151000001,-0.009000000000000001,0.1018,2006.5,0.0653,0.0926,1221357.2340000002,0.0477,0.1736,95.0,0.092,0.3768,2.518518519,0.7121,1.9503,Los Angeles-Long Beach-Anaheim, CA,2579.0,0.000776096,0.010184097,2.58,33.865913,-118.3754131
95051,"santa clara, ca",1214000.0,0.0117,-0.1322,45.0,0.1842,0.1842,16.0,-0.40740740700000005,-0.396226415,56.0,0.75,1.3333,4.0,,,4.0,-0.5,,63.0,0.2353,0.8529,787.7219831,-0.0368,-0.0995,1311.0,0.0513,-0.1201,1200030.437,0.0286,-0.1154,108.0,0.2135,0.5,1.4,0.0579,0.5053,San Jose, CA,2608.0,-0.010246679,-0.100379441,2.58,37.3598283,-121.9814354
92808,"anaheim, ca",1300000.0,-0.0317,,17.0,-0.0556,-0.2273,20.5,0.13888888900000002,-0.378787879,24.0,0.2,0.5,0.0,,,4.0,,0.0,37.0,-0.0976,0.85,465.66318229999996,0.0654,0.1589,2615.0,-0.0893,0.1459,1295588.8,-0.07200000000000001,0.2654,54.0,-0.0847,0.2857,2.176470588,-0.1013,1.2674,Los Angeles-Long Beach-Anaheim, CA,2767.0,0.006547836,0.069165379,2.55,33.8416068,-117.702148
95811,"sacramento, ca",749000.0,-0.0006,0.1703,14.0,-0.0667,0.4,92.5,0.258503401,,8.0,1.0,1.0,0.0,,,0.0,-1.0,,8.0,-0.1111,1.0,463.6682031,-0.0875,0.0994,1868.0,0.0483,0.3695,767229.0,-0.0126,0.1323,22.0,-0.0833,0.5714,0.571428571,-0.0286,0.1714,Sacramento, CA,1586.0,0.002528445,0.028534371,2.54,38.5967128,-121.4941738
94901,"san rafael, ca",1322500.0,-0.0167,-0.1016,29.0,0.0,-0.1212,30.5,0.564102564,-0.36458333299999995,24.0,-0.25,1.0,0.0,,,0.0,-1.0,,30.0,0.2,2.0,535.9950938999999,0.0055,-0.1348,1825.5,0.0302,-0.1232,1282798.298,-0.0102,-0.2123,59.0,0.0926,0.3721,1.034482759,0.1724,0.7315,San Francisco, CA,2797.0,-0.003207413,-0.037508603,2.54,37.9650627,-122.503327
94117,"san francisco, ca",1497000.0,-0.0626,-0.2109,25.0,-0.0385,0.7857,14.5,-0.30952381,-0.6081081079999999,36.0,0.2857,3.5,0.0,,,0.0,,,33.0,0.1786,5.6,946.5165376,-0.0511,-0.1086,1257.5,-0.2725,-0.2379,2123872.5530000003,-0.0146,-0.0837,58.0,0.0741,2.0526,1.32,0.2431,0.9629,San Francisco, CA,3135.0,-0.014460861,-0.135887541,2.51,37.7717185,-122.4438929
94105,"san francisco, ca",1500000.0,0.0183,,128.0,-0.0376,,53.5,0.21590909100000003,,32.0,-0.3846,1.0,0.0,,,20.0,0.6667,,37.0,-0.11900000000000001,1.6429,1349.657067,0.0206,-0.1875,1078.0,0.0103,-0.1849,2200393.332,0.0516,-0.2176,165.0,-0.0571,1.4627,0.2890625,-0.0267,0.0249,San Francisco, CA,3125.0,-0.030406454,-0.258600237,2.50,37.7890183,-122.3915063
90094,"playa vista, ca",1722000.0,-0.016,-0.0562,56.0,-0.1765,0.12,81.5,-0.22380952399999998,-0.068571429,20.0,-0.1667,0.6667,0.0,,,4.0,0.0,,38.0,0.0,1.2353,792.2289613,-0.0372,-0.0496,2038.0,0.0059,0.0,1848892.5,0.0225,-0.0137,94.0,-0.1132,0.40299999999999997,0.6785714290000001,0.1197,0.3386,Los Angeles-Long Beach-Anaheim, CA,3577.0,-0.00362117,-0.041275797,2.49,33.97448060000001,-118.4177707
91941,"la mesa, ca",1049997.5,-0.1056,0.2727,23.0,-0.0417,,22.5,-0.0625,-0.328358209,40.0,0.4286,0.6667,0.0,,,0.0,-1.0,-1.0,63.0,0.1887,1.3333,414.1476556,0.0053,0.1593,2819.0,-0.0936,0.1783,1195280.05,-0.0859,0.3711,86.0,0.1169,0.2836,2.739130435,0.5308,2.0641,San Diego, CA,2159.0,-0.001387604,-0.006899724,2.47,32.7699547,-116.9911288
91607,"valley village, ca",1049000.0,-0.087,-0.19,35.0,0.0,-0.2045,48.5,-0.28148148100000003,-0.093457944,24.0,0.0,5.0,0.0,,,0.0,-1.0,-1.0,49.0,-0.0577,0.8846,508.5848671,0.0008,-0.0591,1788.0,-0.1821,-0.122,1170772.4309999999,-0.1465,-0.0815,84.0,-0.0345,0.2,1.4,-0.0857,0.8091,Los Angeles-Long Beach-Anaheim, CA,2140.0,0.001872659,0.018562589,2.45,34.167305,-118.3987842
